video_id;labels;conf
V4kfrZSejVc;cat;0.8852283358573914
V4kfrZSejVc;laptop;0.7085115909576416
YtbArdw9oHc;;
GKPIae1_LYw;person;0.9578322768211364
GKPIae1_LYw;person;0.8986744284629822
GKPIae1_LYw;tie;0.8907402753829956
FUPQ8Lz_kSk;bowl;0.6831746697425842
YFHHGETsxkE;;
AvFNCNOyZeE;person;0.9858893752098083
iHcfeuGYuzU;person;0.9856004118919371
iHcfeuGYuzU;person;0.8900210857391357
iHcfeuGYuzU;person;0.8449994325637817
iHcfeuGYuzU;person;0.7254613041877747
iHcfeuGYuzU;person;0.6702748537063599
KgBWLAKxi-c;person;0.5294231176376343
Huab6p5HW0E;person;0.900126576423645
SQOSX92OjqQ;person;0.9597768187522888
SQOSX92OjqQ;person;0.7876986265182495
aBza5P5v2-I;person;0.6942675709724426
xejjA2AFO5I;person;0.8097272515296936
N4MtzsregT8;person;0.9950929284095764
N4MtzsregT8;person;0.9919258952140808
Qi7t_g5QObs;person;0.9745770096778871
Qi7t_g5QObs;person;0.962633728981018
nfbwPTsowEA;person;0.9903736114501952
QF031DwMffQ;potted plant;0.5324770212173462
LF32cBrUAy8;person;0.9340848326683044
Yz_VzJ4_OOo;person;0.9901859164237976
Yz_VzJ4_OOo;person;0.7598948478698729
WyZz9muaKFc;person;0.9882473349571228
WyZz9muaKFc;person;0.9651049375534058
WyZz9muaKFc;person;0.7702826261520386
fOhB5JyEkOQ;person;0.9948493838310242
fOhB5JyEkOQ;person;0.6605896949768066
fOhB5JyEkOQ;person;0.6059306263923645
enH3xA4mYcY;person;0.9992923736572266
enH3xA4mYcY;tie;0.7844367623329163
pcmbmC9cUUY;;
rp2I4P6bEYA;person;0.8725390434265137
rp2I4P6bEYA;person;0.7078438997268677
rp2I4P6bEYA;person;0.6959078311920166
vnuk6bbPXeY;person;0.9959940910339355
vnuk6bbPXeY;person;0.9954351782798768
PoNWU2cox9w;;
RNlQU-7y9Fo;person;0.9680395126342772
RNlQU-7y9Fo;person;0.7266507148742676
SJmU2ewFhkg;person;0.9748430252075196
SJmU2ewFhkg;person;0.9693053960800172
SJmU2ewFhkg;person;0.8163156509399414
SJmU2ewFhkg;person;0.6842584609985352
XvHgyZYz2LY;;
Dtp6sO2tU0k;person;0.9680993556976318
Dtp6sO2tU0k;person;0.9273956418037416
lM0yu7c6lQk;person;0.996986985206604
aoY0J5jSbTM;person;0.9978661537170409
aoY0J5jSbTM;person;0.7133932709693909
w9dOyO1QM5Q;dog;0.6412802338600159
IEq4clKnsdA;person;0.9960496425628662
8RMScghsI6o;person;0.7243983745574951
_bQbYmLAZ_k;;
p-W9SnUM7u8;person;0.9679813981056212
um-1fAVU1OQ;person;0.9259000420570374
9WT7NU3Rwr0;person;0.9980400204658508
9WT7NU3Rwr0;person;0.8544693589210509
9WT7NU3Rwr0;baseball glove;0.7593139410018921
9WT7NU3Rwr0;person;0.720734715461731
9WT7NU3Rwr0;person;0.5645514130592346
qqOR3qXyTY0;truck;0.5313801169395447
AQxBqfy4Faw;person;0.8870753645896912
AQxBqfy4Faw;sports ball;0.6912422776222229
lw_KFCgcvA4;person;0.9223819375038148
sQEJ1fZhgUc;person;0.995732843875885
sQEJ1fZhgUc;person;0.9741153717041016
biIRlcQqmOc;;
uwfIr6flLXk;person;0.9968623518943788
Dc-EG4ABsxA;laptop;0.8285326957702637
gA-NDZb29I4;person;0.9197391867637634
k6fEpn_lzmw;;
lCT0OaVqIQE;person;0.9902552366256714
bo7cX6kCM2A;person;0.9985947012901306
qQFPikYSalg;person;0.9837765693664552
qQFPikYSalg;person;0.9305233359336852
Su6KVN33Bew;person;0.9107527136802672
gUWDiXBNohY;tv;0.975759983062744
gUWDiXBNohY;person;0.7244366407394409
HgjVWV0Uw3M;person;0.5489477515220642
YqC5loCFMtk;person;0.9839464426040648
ZzO8VAOJs4U;person;0.926024854183197
PGRcxXLfWrM;person;0.9995828866958618
PGRcxXLfWrM;person;0.5678309202194214
FV4t5D0rwFs;person;0.9620995521545409
Zv7mc3TygO4;;
xptpXSTtgSY;;
Ub3ot5DC_iE;person;0.9885986447334291
Ub3ot5DC_iE;person;0.9771807789802552
Ub3ot5DC_iE;person;0.8907458186149597
BJeCOo_CRyE;person;0.8683258891105652
sw7RElt-SvE;dog;0.9500496387481691
nUnJQWO4YJY;broccoli;0.6264340281486511
cq6wjjN73Q0;person;0.9704024195671082
cq6wjjN73Q0;person;0.908940851688385
aJqEx_t_9S8;person;0.8823511600494385
aJqEx_t_9S8;person;0.5352113842964172
tSjvx_c4meE;person;0.991832435131073
tSjvx_c4meE;cup;0.7985047698020935
zX1_qEVop0Q;;
fVizzW1uyDw;person;0.9009742140769958
iIaVdlcDRA0;person;0.7102658748626709
8Jmd7-1quDM;person;0.9884062409400941
8Jmd7-1quDM;person;0.979884922504425
ANDqRchWuMc;person;0.9406725764274596
PTQMog9u2Zo;person;0.9871886968612672
W7SZmMW6Ow0;person;0.9433121085166932
m7CtnR47w20;person;0.9988737106323242
GveWDLBmc8Y;person;0.981638252735138
C3B69-LeVCY;;
E0yPapgxIgo;person;0.9116130471229552
qaivW5joQrk;person;0.9921888709068298
qaivW5joQrk;person;0.8985971212387085
qaivW5joQrk;person;0.8708025813102722
qaivW5joQrk;person;0.7827861905097961
qaivW5joQrk;person;0.6046953201293945
CxC161GvMPc;;
b9lb2x_OHOk;person;0.9458736181259156
b9lb2x_OHOk;person;0.7578182220458984
XVKg8uPSb5s;person;0.9527929425239564
XVKg8uPSb5s;person;0.8067189455032349
dDBAhxHUkFw;person;0.9934151768684388
dDBAhxHUkFw;person;0.6266334652900696
mLQJgecd5x0;person;0.9959282279014589
og3aFSeEm94;person;0.998988926410675
c5E9Rns3HOo;person;0.9955059289932252
VHXPFrOfndg;person;0.984965443611145
VHXPFrOfndg;person;0.9425683021545409
rsEne1ZiQrk;dog;0.5683271884918213
e9byydi6cns;person;0.9227765798568726
e9byydi6cns;person;0.7733318209648132
e9byydi6cns;person;0.6628677248954773
hW9ScsV6QJ0;;
ESyJop31cmY;person;0.5795890092849731
hcCCe_R8e9U;;
F62QpaPWXDI;;
chFKDaZns6w;person;0.9860556125640868
aXLS_WDIugk;person;0.9911965727806092
SagsqxiVStM;person;0.9125593900680542
SagsqxiVStM;person;0.8726258873939514
NIf8LjND67Y;person;0.9962927103042604
NIf8LjND67Y;person;0.9791139960289
ypcmAXSKrLQ;person;0.8276095390319824
oxI2lyW31zM;;
mF6vwuGWQZU;;
BIVGh32dVnE;;
jpH-8HiMCRI;person;0.9652189016342164
Xk_2NB0RIaA;person;0.9990500807762146
SYVSeH6sYYU;person;0.995445430278778
SYVSeH6sYYU;person;0.9751403927803041
ctmgkGEOKI4;person;0.986349880695343
ctmgkGEOKI4;person;0.9529083967208862
ctmgkGEOKI4;tie;0.90443217754364
ctmgkGEOKI4;person;0.6811333894729614
Lz7dya576HY;person;0.9973334074020386
Lz7dya576HY;cup;0.978524386882782
Lz7dya576HY;person;0.9479702711105348
Lz7dya576HY;cup;0.8229298591613771
ixNNLvyCn5Y;;
l5S5DM564O8;person;0.9963414669036864
l5S5DM564O8;tie;0.8228928446769714
l5S5DM564O8;laptop;0.7462484240531921
C5jcZGcMdaI;person;0.9638530015945436
C5jcZGcMdaI;person;0.9149076342582704
C5jcZGcMdaI;person;0.8991227746009827
C5jcZGcMdaI;person;0.8595266938209534
C5jcZGcMdaI;person;0.6756111979484558
A9QDgSTVhyM;person;0.6831443905830383
vRN-32VKEHE;person;0.778278648853302
vRN-32VKEHE;person;0.6501237154006958
eqMC2qENv1c;person;0.9990193247795104
XeLIvgsYdFI;person;0.5759990215301514
gNTIOZ3jJJo;person;0.8320284485816956
Js3WIRF595U;person;0.9706645607948304
UFz3K9ByUqE;person;0.9590823650360109
UFz3K9ByUqE;person;0.8335610032081604
iNf6VErGDLI;train;0.7326985597610474
ccQJq3gGt4o;person;0.79274982213974
dqr-AT5HvyM;;
_UjAxuSuLIc;;
zEHRNS-Scrs;person;0.8733909726142883
qIkuNJPtfw4;person;0.9663621783256532
qIkuNJPtfw4;cup;0.931671380996704
qIkuNJPtfw4;person;0.9231993556022644
exYLX9xGoyo;cake;0.97384911775589
tYFYoLEO0dM;person;0.8788653612136841
MdBr8xh1mrg;;
D6Oy4LfoqsU;person;0.9994224905967712
D6Oy4LfoqsU;person;0.9954475164413452
BC19fhyTG_M;person;0.8059818744659424
BC19fhyTG_M;person;0.7247735857963562
BC19fhyTG_M;person;0.7115825414657593
BC19fhyTG_M;person;0.5173417329788208
BC19fhyTG_M;person;0.5003737211227417
NWdc7PyZNLA;person;0.9983465671539308
8I_NkJ8VTEI;person;0.9992985725402832
8I_NkJ8VTEI;tie;0.9792633056640624
8I_NkJ8VTEI;potted plant;0.7097828984260559
GGvP6e56ja4;person;0.993391215801239
GGvP6e56ja4;person;0.9624724984169006
SwEVxk-jWDo;person;0.9446890950202942
SwEVxk-jWDo;chair;0.6822484731674194
SwEVxk-jWDo;person;0.5850804448127747
SwEVxk-jWDo;person;0.5468130111694336
M-7Eur0G17Y;person;0.9832409024238586
M-7Eur0G17Y;person;0.9740691781044006
au2n7VVGv_c;;
BxZYIjdgGtg;person;0.9497349858283995
HL3wvhv9QGg;person;0.8846872448921204
_1mIPOYZzfo;person;0.9524610638618468
h8VJft5Xq5g;;
l1DTeah8YAs;;
Q3jege0p0dQ;person;0.7574132084846497
Ks6I2rtI4ms;tv;0.993303120136261
w3Rd-KZeVp4;person;0.9840635061264038
ZLgE9FBOtTY;;
Y8JGfi4MJ8k;person;0.9929413199424744
n47bRyBKjsw;;
sF1l7v3XY6I;potted plant;0.6702622175216675
nOQxBSp563M;person;0.9934844970703124
JtIY1Naxg0M;person;0.8522692918777466
JtIY1Naxg0M;person;0.7829186916351318
JtIY1Naxg0M;person;0.6460283398628235
A9k89DYdHKQ;;
T3E6AKDbI2Y;;
uYaN4OLxm08;;
pccxxvvkHQQ;person;0.9977059960365297
HUZRjGEwqCg;person;0.9984332919120787
HUZRjGEwqCg;tie;0.9884164929389954
HUZRjGEwqCg;person;0.9820356369018556
HUZRjGEwqCg;tie;0.9788904190063475
HUZRjGEwqCg;person;0.9651556611061096
HUZRjGEwqCg;tie;0.5259277820587158
JaNmH8A-4NM;person;0.991435408592224
8j_BYfVEyhA;person;0.9948023557662964
phiDj5nlF5c;;
fRFCXQ3HgdY;person;0.994339883327484
R_O5x0LNksM;person;0.9679913520812988
UmXbLTbi8Hg;;
Vk-HI3SDoH0;;
Yiq8YjQC6Rw;person;0.9869000911712646
Yiq8YjQC6Rw;dog;0.6082704663276672
t5Lz14wu1uw;person;0.9950346946716307
X26e3rK5SSM;;
ycy30LIbq4w;;
_rBaHuQi9gQ;person;0.9931365251541138
_rBaHuQi9gQ;person;0.9906190633773804
S6YYun90S8g;person;0.9902181625366212
S6YYun90S8g;car;0.9821431636810304
Qmf7p6twbyA;;
iU4J2FF23Do;person;0.9934201836586
nHaBEgkMQVw;;
vSRAOvhFF1I;person;0.9941081404685974
vSRAOvhFF1I;person;0.9862958788871764
vSRAOvhFF1I;person;0.8991053700447083
vSRAOvhFF1I;person;0.8763962388038635
vSRAOvhFF1I;person;0.6712337732315063
vSRAOvhFF1I;person;0.6215731501579285
hSXf6ozQEwo;person;0.9971662163734436
hSXf6ozQEwo;person;0.9893220067024232
hSXf6ozQEwo;person;0.7351971268653871
uGV1YqYAiIM;;
X-eRc9PF3TU;person;0.9868813753128052
X-eRc9PF3TU;person;0.9626849889755248
Ho-QAgN6hHA;person;0.9176782369613647
Ho-QAgN6hHA;sports ball;0.7192996144294739
Ho-QAgN6hHA;person;0.5680919885635376
n6gD02uqx5Q;person;0.9164785742759703
Nr42pNrK5iU;person;0.9405863881111144
Nr42pNrK5iU;person;0.8418699502944946
Nr42pNrK5iU;person;0.8096143007278442
jnQ4V-wajLY;person;0.9840549230575562
jnQ4V-wajLY;person;0.9077757596969604
jnQ4V-wajLY;person;0.8070891499519348
Nsm8l89x2H4;;
T4FAg5A4wQk;tv;0.918045699596405
T4FAg5A4wQk;person;0.6314214468002319
79dZ8JBTIL4;person;0.9396401643753052
79dZ8JBTIL4;person;0.7921348214149475
79dZ8JBTIL4;person;0.5829372406005859
igczJLuaelg;tv;0.5927727818489075
tPtMP_NAMz0;person;0.9565389752388
h-nmLbZorLE;;
ljEjBIZ2qCQ;person;0.9995893239974976
ljEjBIZ2qCQ;tie;0.9854146242141724
Ii3Rr4-Pxow;person;0.9542672634124756
Ii3Rr4-Pxow;person;0.8676960468292236
UPFo1B81hKM;cell phone;0.7776263952255249
UPFo1B81hKM;person;0.5257999300956726
npCluN5VHF0;person;0.995201289653778
npCluN5VHF0;remote;0.9243776202201844
VioegwSjypk;person;0.982168674468994
VioegwSjypk;person;0.8992470502853394
VioegwSjypk;person;0.8232080936431885
drQXdm02oCg;person;0.9901377558708192
drQXdm02oCg;person;0.984950065612793
SEikcs2SbJA;;
exLJr1ScSKY;;
X-QSZhh_YWg;;
Ow-plaMZHT8;car;0.9959654211997986
kgaO45SyaO4;person;0.7062003016471863
oCAbvclXL6I;person;0.9977580904960632
oCAbvclXL6I;person;0.9673581123352052
_Ihg1_3-0os;;
oQx3h5D9pwg;tv;0.9915002584457396
oQx3h5D9pwg;person;0.9808122515678406
dt7fU9H8tz8;person;0.9734221696853638
dt7fU9H8tz8;person;0.8680524230003357
oyLWPWydvyo;person;0.9937419891357422
KZ_eXk5t0r0;;
XGd1dq1BatM;;
ZxD3o-9H1lY;person;0.9909284710884094
MKc22HuE_94;person;0.9832231402397156
jyNFL5t2A-U;person;0.9690188765525818
jyNFL5t2A-U;person;0.8904781341552734
fZwwcwfbmdo;person;0.9844526052474976
fZwwcwfbmdo;person;0.9304854273796082
DfSLEBm9WHI;;
PxJrWCSJfBk;person;0.9554864764213562
DdLYSziSXII;person;0.8684663176536559
DdLYSziSXII;person;0.6443968415260315
DdLYSziSXII;person;0.5172316431999207
McRNSFGwqtY;person;0.9955883026123048
6fyE0B430Rc;;
eIAtHvzjk98;person;0.8651633262634277
YfOHh5mt9SM;person;0.9931334853172302
EY8rq1AyCPY;;
gYYMnkoFtjM;;
KkhR9z6pAMs;person;0.918690025806427
KkhR9z6pAMs;person;0.7842546105384827
SqNlLDeZcSc;person;0.8128251433372498
SqNlLDeZcSc;tv;0.617742121219635
vBdxi7-_HKw;person;0.9975963234901428
n08glcqdMRY;person;0.988387644290924
G9j8wV0ghlg;person;0.997691810131073
G9j8wV0ghlg;person;0.9771801233291626
GP0uH-PaE_E;sandwich;0.8124281167984009
I-GRBHy4TjU;person;0.937394678592682
SkcucKDrbOI;person;0.873636782169342
JefYnYIXY_8;;
ElPJr_tKkO4;person;0.8594178557395935
rjLVCpE3kuw;person;0.9618291854858398
jr8L_hJcCM4;person;0.9710107445716858
AeVrH_3igzk;person;0.9937415719032288
AeVrH_3igzk;person;0.9913166761398317
AeVrH_3igzk;person;0.9037442803382874
AeVrH_3igzk;tie;0.8332686424255371
DJXUWLs6FI0;person;0.8775190711021423
DJXUWLs6FI0;person;0.847386360168457
eDelIZDzmwQ;potted plant;0.9294875860214232
903QDFbbeww;person;0.993770718574524
903QDFbbeww;person;0.9439051151275636
v6yg4ImnYwA;;
mQdBJGlnQYs;person;0.782690167427063
Di4QJUCElgs;person;0.5183489918708801
ZWAkzvL5Ho4;;
paxgKBUK4wQ;;
KKD9DLbRak8;person;0.8733850717544556
GRwmtpr79qE;frisbee;0.7136826515197754
OSBl32lNGBg;;
Yedbkvwm2rY;person;0.9992782473564148
7PmUtmfTmbg;person;0.8754253387451172
L0xKz5TsYb0;person;0.9794944524765016
Kc6CIwBVo5s;person;0.9644341468811036
XtlLI_pBC3s;dog;0.6677470207214355
m-Q0Ng61bT4;;
cccyOn99s4Y;person;0.9954984784126282
cccyOn99s4Y;person;0.6921977400779724
IORxFXptCWw;;
o9zRQijCN5w;person;0.7275114655494691
OzKmR5BLdbQ;person;0.994385838508606
OzKmR5BLdbQ;person;0.9201322197914124
DTErM4uuPdc;person;0.9966331124305724
DTErM4uuPdc;person;0.9853088855743408
jPkRGHivRD8;person;0.8923039436340332
sSszA_Ugd1A;cake;0.7242941856384277
ajBJamgZ2nc;person;0.9975674748420716
ajBJamgZ2nc;person;0.9885180592536926
9mwM1VB9qs0;person;0.7713961601257324
djJ6GAplhFU;person;0.996534824371338
djJ6GAplhFU;person;0.9016755223274232
APASP1YKH60;person;0.996989905834198
APASP1YKH60;person;0.995855152606964
h_-JFUci0BM;person;0.8874391913414001
CpXaNIT8P5I;person;0.9035571813583374
CpXaNIT8P5I;car;0.6928167343139648
CpXaNIT8P5I;dining table;0.5950037837028503
IBHx9uwCy3w;person;0.8844632506370544
SuHVvSsNY2E;person;0.8350740075111389
-z2EqJTyAiU;;
iM89vdPLbQs;person;0.9857993721961976
iM89vdPLbQs;person;0.7511272430419922
xpSHpVJsgCQ;person;0.9957689642906188
xpSHpVJsgCQ;person;0.8461036682128906
IpjK885tG2c;person;0.9968711137771606
IpjK885tG2c;person;0.8422510623931885
YvEGAcgpwqQ;person;0.997977375984192
YvEGAcgpwqQ;person;0.9961349964141846
8HvwNOSnveE;;
pCteBhr4dGY;;
ChqXsD5L8Ac;donut;0.9963560700416564
ChqXsD5L8Ac;donut;0.9962148666381836
ChqXsD5L8Ac;donut;0.9957666993141174
ChqXsD5L8Ac;donut;0.99461829662323
ChqXsD5L8Ac;donut;0.9945058822631836
ChqXsD5L8Ac;donut;0.9911266565322876
ChqXsD5L8Ac;donut;0.9749784469604492
ChqXsD5L8Ac;donut;0.9204002022743224
ChqXsD5L8Ac;donut;0.8321805596351624
ChqXsD5L8Ac;donut;0.800453782081604
lp_bsz_4e3U;person;0.9217620491981506
7UoP9ABJXGE;person;0.9846102595329284
6_-b3U9QDKg;person;0.9716703295707704
6_-b3U9QDKg;truck;0.8470045328140259
6_-b3U9QDKg;motorcycle;0.6362822651863098
6_-b3U9QDKg;car;0.5028183460235596
M39tO96E6B0;;
9Vb8tOUh2C4;person;0.8106803297996521
9Vb8tOUh2C4;potted plant;0.5190597176551819
iEHB_opjO0k;;
XUjY0p_kLJg;person;0.9980157613754272
XUjY0p_kLJg;tie;0.6816690564155579
ZP57Kn9eAAQ;person;0.9868085980415344
ZP57Kn9eAAQ;person;0.9064018726348876
ZP57Kn9eAAQ;person;0.903967022895813
ZP57Kn9eAAQ;chair;0.8268831372261047
U0FRd8BbRW4;person;0.7372544407844543
hVOjyy5NuFY;;
J75enyWdbBM;;
v0eafGbrSJ8;person;0.8748474717140198
v0eafGbrSJ8;person;0.6076490879058838
TIQqb80eg24;person;0.961362600326538
TIQqb80eg24;person;0.9385840892791748
TIQqb80eg24;person;0.7818054556846619
DlU4ZSU2xzg;person;0.9714565873146056
iNT-tPrz4OM;person;0.9918126463890076
iNT-tPrz4OM;person;0.5232934951782227
yWjRvhfjpI8;;
iXcqpJQD5II;person;0.9347265362739564
mAfkkgw_-68;person;0.9103743433952332
mAfkkgw_-68;cup;0.6041529774665833
D2UE_Gw7XpI;person;0.9958493709564208
kAp-jpENAlo;person;0.96820867061615
kAp-jpENAlo;person;0.9502313733100892
kAp-jpENAlo;person;0.944991946220398
NHZr6P1csiY;;
x_IG4DeedB4;;
6ztB3fg9knE;;
getVCtn-4Zg;;
mBbY2axJcWw;person;0.7351215481758118
sBMOXHrXJtI;;
UceaB4D0jpo;person;0.9908902645111084
UceaB4D0jpo;person;0.8843160271644592
YEGhKwpEKEw;person;0.9271442294120787
oipLbJoV9pM;person;0.8501425981521606
oipLbJoV9pM;person;0.6992309093475342
kxkrdLI6e6M;;
aJrCQypP4a0;person;0.9132554531097412
O6epKIw7W5M;;
iWeNDPTYAZw;;
uu99R0zAUEw;person;0.9725220203399658
HdusPnywwPI;person;0.9761469960212708
UmHVoBKLw68;;
DdDRtQPXPtM;person;0.9925711750984192
Ei6AtHXJ9dg;person;0.9981095194816588
FJgx-_eGRh0;person;0.8774410486221313
e2R0NSKtVA0;person;0.9949986934661864
hwjdXBxeWsc;person;0.7577772736549377
UpvVb5pUEFQ;;
rTKaXaPIfG8;person;0.9958776235580444
E60w-0q8Y0Y;person;0.945801556110382
aQzai9oXb-g;;
6uBuxJXlWrQ;;
E7Er4t8PIYw;person;0.9934628009796144
E7Er4t8PIYw;person;0.948660373687744
expKmfdoo28;person;0.9649832248687744
NSrNn5LuxxQ;person;0.9568303823471068
NSrNn5LuxxQ;person;0.9082889556884766
NSrNn5LuxxQ;person;0.8742631673812866
NSrNn5LuxxQ;person;0.7628003358840942
VfAOl67WcLY;person;0.875627338886261
wJ5bOg46D7Y;cake;0.6455305814743042
wJ5bOg46D7Y;cake;0.5601423978805542
NUjLi_tm-aM;person;0.942215085029602
NUjLi_tm-aM;person;0.8724926710128784
sBC9r4HuKu0;tie;0.9979034066200256
sBC9r4HuKu0;person;0.9975010752677916
sBC9r4HuKu0;person;0.9946438074111938
sBC9r4HuKu0;person;0.9784864783287048
sBC9r4HuKu0;tie;0.909534215927124
WpTjFhA09kQ;person;0.9944368004798888
WpTjFhA09kQ;person;0.9618667960166932
WpTjFhA09kQ;person;0.500335693359375
AtCLwYFRp4o;person;0.965068221092224
wJh-jurxmGQ;person;0.9849265217781068
wJh-jurxmGQ;person;0.9645490646362304
wJh-jurxmGQ;tie;0.9450304508209229
wJh-jurxmGQ;frisbee;0.8108248114585876
Q17z9a03YaM;person;0.9501806497573853
N-z9PidYH4E;;
GEsK9GudV2M;tv;0.9274752140045166
GEsK9GudV2M;person;0.9206246733665466
0r-zYs6NQu8;;
8uvIPHtKoQQ;person;0.503097414970398
GhxqY5E_ASw;person;0.9668223261833192
YGXiVHTy0JE;;
Hu5FZYlCfc8;person;0.963822305202484
WOndRFZkeh4;person;0.9997225403785706
hu_4yAZVNsU;person;0.98711097240448
F-nQ_KJgfCY;stop sign;0.9995390176773072
F-nQ_KJgfCY;person;0.902283489704132
iILJvqrAQ_w;tv;0.8211233019828796
mlJGtSg5oRw;person;0.9987874031066896
o7f1HVFpRPI;person;0.9528180360794068
o7f1HVFpRPI;person;0.8903557062149048
N40CC9Wzd9A;;
RfFcaV5O7SU;person;0.9023715257644652
RfFcaV5O7SU;person;0.9012439846992492
Vnn1FhYULrA;person;0.9567849040031432
OXVm3fhYsEo;;
rqTpMCq8uhk;car;0.99717116355896
f45Va7jMSx4;person;0.9894288778305054
f45Va7jMSx4;person;0.934240698814392
f45Va7jMSx4;person;0.9123136401176452
kce9FMxx-04;;
wcy08U4FC-Y;person;0.9175535440444946
wcy08U4FC-Y;person;0.8807621002197266
ESKmRiLjNpg;person;0.9979278445243835
ESKmRiLjNpg;person;0.8649343848228455
ESKmRiLjNpg;person;0.8177565336227417
ESKmRiLjNpg;person;0.6682180166244507
wrPEjEqURJg;;
G4BxOhJOmUw;;
QU8g0XNyHRw;dog;0.8360416889190674
VygnE7XlWJc;;
beUCw1VH11U;person;0.995585024356842
beUCw1VH11U;person;0.9924284815788268
WmYCUljsrDg;;
OwrjBiW3suM;;
OpsHLG657lM;person;0.8667246699333191
fCTKDn3Q8xQ;;
hms9nX3RUdk;person;0.9474431276321412
mQ8sFRuDyiU;person;0.9482937455177308
mQ8sFRuDyiU;person;0.9222877025604248
uI5_G-Hiu8U;person;0.9903714060783386
B1pdDGaC9Mk;person;0.9717049598693848
C2-bOy3H6Ss;person;0.969976842403412
C2-bOy3H6Ss;person;0.9656528234481812
fQjGRb4-IQM;;
pspGtXW0QYo;person;0.8142063617706299
Q2hqcPnIWiQ;bowl;0.5572827458381653
d8RW-WSpAhQ;person;0.9879354238510132
d8RW-WSpAhQ;bottle;0.9385144710540771
d8RW-WSpAhQ;bottle;0.5335097312927246
p09c0MXDxto;;
m3b7A5JLO7I;person;0.9717504978179932
m3b7A5JLO7I;person;0.9654778242111206
REbjfHF0N0s;person;0.9651103615760804
REbjfHF0N0s;person;0.8931120038032532
l35LGiJmXNs;;
uSDRtVGLcWc;sports ball;0.9797940254211426
uSDRtVGLcWc;person;0.9733627438545228
i2ZHwnKVXK0;tv;0.7081162929534912
RQDphL2MVlM;person;0.9864875674247742
RQDphL2MVlM;person;0.9713160395622252
RQDphL2MVlM;person;0.9484038949012756
RQDphL2MVlM;person;0.8238584399223328
RQDphL2MVlM;tie;0.5569499731063843
tFcfZwsbnnE;;
tLOl3s0uIM4;person;0.9536123275756836
tLOl3s0uIM4;person;0.7753631472587585
tLOl3s0uIM4;person;0.746907651424408
tLOl3s0uIM4;person;0.5905859470367432
s8UglxtkAIs;person;0.9959495067596436
s8UglxtkAIs;person;0.9809048175811768
uCNXhk4jFXY;person;0.6582607626914978
aujUl3yt6nM;;
JiOXpKU7tWc;person;0.9754962325096129
WiQeLGqBfcs;person;0.9875206351280212
WiQeLGqBfcs;bowl;0.8866483569145203
WPkIJ5qlEhU;;
CoAiBdkXFBA;person;0.998794972896576
CoAiBdkXFBA;person;0.9326024055480956
CoAiBdkXFBA;person;0.8250501155853271
NNSO_4yKM0M;person;0.992498219013214
NNSO_4yKM0M;person;0.9597275853157043
ZR47jsUqUzo;person;0.9659187197685242
ds3tvjwdmGM;person;0.9994888305664062
iz4bGGhf9Xc;person;0.9827430248260498
iz4bGGhf9Xc;person;0.9527000188827516
ife5Zij94_E;;
lZ68j2J_GOM;person;0.9793391823768616
BRWLN_Hxo8Y;person;0.9944120049476624
BRWLN_Hxo8Y;person;0.8058461546897888
BRWLN_Hxo8Y;tie;0.5070000290870667
BRWLN_Hxo8Y;person;0.5062117576599121
Mv-CJ44KbW4;person;0.8510776162147522
bRlXatOvsZU;person;0.9442565441131592
ZtiCq8S0hq4;person;0.9939494729042052
ZtiCq8S0hq4;person;0.9745199680328368
ZtiCq8S0hq4;tie;0.59965980052948
g-F3A9n9BLg;person;0.9969746470451356
g-F3A9n9BLg;tie;0.8886001706123352
kP3xrSPYi-0;person;0.9961301684379578
Wjq7x2d_s1w;;
ywm84JNihIg;person;0.9899687767028807
9WXQr3WVrbU;person;0.9936360716819764
JuP1Z8xpRb8;person;0.9893616437911988
oMupq6zB1Tc;person;0.9956454634666444
oMupq6zB1Tc;person;0.9032163619995116
oMupq6zB1Tc;person;0.8184208869934082
oMupq6zB1Tc;person;0.8002597689628601
oMupq6zB1Tc;person;0.7853312492370605
oMupq6zB1Tc;person;0.7725070118904114
XY5OYFc1tzU;person;0.9896538853645324
fc5tIKFDy1s;person;0.99968159198761
fc5tIKFDy1s;person;0.9971137642860411
fc5tIKFDy1s;tie;0.9804696440696716
fc5tIKFDy1s;chair;0.6944388151168823
6ZkZ7pSD2mw;person;0.9643146395683287
6ZkZ7pSD2mw;person;0.8866437673568726
6ZkZ7pSD2mw;person;0.8635374307632446
VYzDZ1qeKEc;person;0.9853539466857909
CQZdAK_0PXU;person;0.9589228630065918
uA8GdJJqz_s;person;0.7776300311088562
GZMrivD2Aok;person;0.9905592799186708
GZMrivD2Aok;person;0.9729912877082824
GZMrivD2Aok;person;0.7205367684364319
I-5CODzeGEE;person;0.9850032925605774
TgA2y-Bgi3c;person;0.9926254153251648
TgA2y-Bgi3c;tie;0.916171371936798
wxe8weq5RtU;;
GhcqN2FDAnA;person;0.9686582684516908
GhcqN2FDAnA;tie;0.7915953397750854
OZsYiWBgFOk;person;0.9807523488998412
c_KdAO6MqiM;person;0.9948385953903198
cm1_NPyNRvw;person;0.9793627858161926
cm1_NPyNRvw;person;0.965816080570221
cm1_NPyNRvw;person;0.9374087452888488
Wen6VQS6NG4;person;0.9331586360931396
Wen6VQS6NG4;bicycle;0.6575291156768799
ny_RtONZr4M;tv;0.9279407262802124
BWhqHJtvbPo;person;0.8432676792144775
BWhqHJtvbPo;person;0.5741077065467834
